"STUDYID","TREATMENT_GROUP","patient_n","baseline_mean","baseline_std","endpoint_mean","endpoint_std"
"F1J-MC-HMAQa","duloxetine",70,3.15714285714286,1.21148745901641,1.38571428571429,1.51602891967805
"F1J-MC-HMAQa","fluoxetine",33,2.96969696969697,1.40278402838891,1.45454545454545,1.17502417770096
"F1J-MC-HMAQa","placebo",70,3.21428571428571,1.20256799070021,1.82857142857143,1.36170639508604
"F1J-MC-HMAQb","duloxetine",82,2.91463414634146,1.13530568584021,1.31707317073171,1.37776029362103
"F1J-MC-HMAQb","fluoxetine",37,3.02702702702703,1.16634487196556,1.10810810810811,1.39011957486845
"F1J-MC-HMAQb","placebo",75,2.96,1.13232599641718,1.72,1.5117557360253
"F1J-MC-HMATa","duloxetine",175,2.44,1.44460948069855,1.29714285714286,1.41532777453126
"F1J-MC-HMATa","paroxetine",89,2.78651685393258,1.54825348899655,1.29213483146067,1.50908044841742
"F1J-MC-HMATa","placebo",90,2.63333333333333,1.31071641787607,1.76666666666667,1.57971694235946
"F1J-MC-HMATb","duloxetine",177,2.67231638418079,1.2177530311138,1.31638418079096,1.34054450833952
"F1J-MC-HMATb","paroxetine",87,2.7816091954023,1.23349840316562,1.32183908045977,1.43457515689508
"F1J-MC-HMATb","placebo",89,2.76404494382022,1.02272443536095,1.59550561797753,1.39576552084246
"F1J-MC-HMAYa","duloxetine",188,2.46276595744681,0.885834334960739,0.914893617021277,0.938306296046063
"F1J-MC-HMAYa","paroxetine",86,2.37209302325581,0.982751379341597,0.802325581395349,0.794388665310116
"F1J-MC-HMAYa","placebo",93,2.13978494623656,0.939373031537321,1.2258064516129,0.979452289914518
"F1J-MC-HMAYb","duloxetine",196,2.51530612244898,1.1479169129958,0.872448979591837,0.981394153519908
"F1J-MC-HMAYb","paroxetine",97,2.58762886597938,0.943757751839992,0.907216494845361,0.97982220141807
"F1J-MC-HMAYb","placebo",99,2.39393939393939,1.1850960679063,1.07070707070707,1.05223305066353
"F1J-US-HMGR","duloxetine",262,3.54198473282443,0.88200000855538,1.45419847328244,1.33182440721184
"F1J-US-HMGR","placebo",266,3.43984962406015,0.958649982330621,2.01127819548872,1.4933388770003
"F1J-US-HMGU","duloxetine",261,3.63218390804598,0.941948992519915,1.67049808429119,1.40556973836925
"F1J-US-HMGU","placebo",266,3.56390977443609,0.92228905924865,2.31578947368421,1.44519200814877
"GSK_WELL_212","bupropion",302,3.42715231788079,0.881514385176827,1.50993377483444,1.4017907373596
"GSK_WELL_212","placebo",154,3.37662337662338,0.784472863916403,1.77922077922078,1.37791522570824
"LB-86141","citalopram",98,2.27551020408163,1.66702780293884,1.48979591836735,1.43767350694116
"LB-86141","placebo",51,1.94117647058824,1.44791939977172,1.33333333333333,1.36626010212795
"SERVIER-14","agomelatine",423,3.35224586288416,0.826852890447493,1.51063829787234,1.28397166670432
"SERVIER-14","paroxetine",146,3.47260273972603,0.780761833785368,1.23287671232877,1.19216462581313
"SERVIER-14","placebo",139,3.41007194244604,0.796850227233356,1.56115107913669,1.31939329444086
"SERVIER-23","agomelatine",141,3.22695035460993,0.881304182336295,1.46808510638298,1.13107528794103
"SERVIER-23","paroxetine",137,3.24087591240876,0.887209334715713,1.32846715328467,1.15751692308233
"SERVIER-23","placebo",137,3.33576642335766,0.824954296976271,1.63503649635036,1.25952787845264
"SERVIER-24","agomelatine",295,3.44406779661017,0.963318948608678,1.45762711864407,1.19696375945095
"SERVIER-24","fluoxetine",146,3.51369863013699,0.832414861504336,1.33561643835616,1.097190124412
"SERVIER-24","placebo",158,3.4620253164557,0.981588962384327,1.5379746835443,1.35738637933143
"WXL101497","bupropion",188,3.34574468085106,0.971592759654613,1.40957446808511,1.26123351461261
"WXL101497","placebo",199,3.30653266331658,0.959538787404542,1.58793969849246,1.20648721099096
"WXL101497","venlafaxine",189,3.25396825396825,0.983398156982736,1.28042328042328,1.22504356443936
